timeline_id,project_id,stage_name,planned_duration_days,actual_duration_days,stage_status,start_date,end_date
TL-LG-JH-0803-SUR,LG-JH-0803,Survey,31,88,DELAYED,2021-08-25,2024-06-30
TL-LG-JH-0803-DOC,LG-JH-0803,Documentation,48,51,IN_PROGRESS,2021-08-25,2024-06-30
TL-LG-JH-0803-APP,LG-JH-0803,Approval,86,79,COMPLETED,2021-08-25,2024-06-30
TL-LG-JH-0803-NOT,LG-JH-0803,Notification,81,120,DELAYED,2021-08-25,2024-06-30
TL-LG-JH-0803-OBJ,LG-JH-0803,Objection/Hearing,78,131,DELAYED,2021-08-25,2024-06-30
TL-LG-JH-0803-COM,LG-JH-0803,Compensation,60,109,DELAYED,2021-08-25,2024-06-30
TL-LG-JH-0803-LEG,LG-JH-0803,Legal Resolution,51,65,IN_PROGRESS,2021-08-25,2024-06-30
TL-LG-JH-0803-R&R,LG-JH-0803,R&R,87,94,IN_PROGRESS,2021-08-25,2024-06-30
TL-LG-JH-0803-POS,LG-JH-0803,Possession,45,105,DELAYED,2021-08-25,2024-06-30
TL-LG-JH-0803-FIN,LG-JH-0803,Final Handover,55,69,IN_PROGRESS,2021-08-25,2024-06-30
TL-LG-KA-0804-LAN,LG-KA-0804,Land Identification,72,123,DELAYED,2022-06-07,2024-06-30
TL-LG-KA-0804-SUR,LG-KA-0804,Survey,60,76,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KA-0804-DOC,LG-KA-0804,Documentation,89,130,DELAYED,2022-06-07,2024-06-30
TL-LG-KA-0804-APP,LG-KA-0804,Approval,76,103,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KA-0804-NOT,LG-KA-0804,Notification,39,43,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KA-0804-OBJ,LG-KA-0804,Objection/Hearing,58,117,DELAYED,2022-06-07,2024-06-30
TL-LG-KA-0804-COM,LG-KA-0804,Compensation,51,101,DELAYED,2022-06-07,2024-06-30
TL-LG-KA-0804-LEG,LG-KA-0804,Legal Resolution,40,51,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KA-0804-R&R,LG-KA-0804,R&R,62,54,COMPLETED,2022-06-07,2024-06-30
TL-LG-KA-0804-POS,LG-KA-0804,Possession,82,106,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KA-0804-FIN,LG-KA-0804,Final Handover,75,93,IN_PROGRESS,2022-06-07,2024-06-30
TL-LG-KL-0805-LAN,LG-KL-0805,Land Identification,55,56,IN_PROGRESS,2021-01-03,2024-06-30
TL-LG-KL-0805-SUR,LG-KL-0805,Survey,58,85,IN_PROGRESS,2021-01-03,2024-06-30
TL-LG-KL-0805-DOC,LG-KL-0805,Documentation,83,96,IN_PROGRESS,2021-01-03,2024-06-30
TL-LG-KL-0805-APP,LG-KL-0805,Approval,77,94,IN_PROGRESS,2021-01-03,2024-06-30
TL-LG-KL-0805-NOT,LG-KL-0805,Notification,65,61,COMPLETED,2021-01-03,2024-06-30
TL-LG-KL-0805-OBJ,LG-KL-0805,Objection/Hearing,78,136,DELAYED,2021-01-03,2024-06-30
TL-LG-KL-0805-COM,LG-KL-0805,Compensation,57,58,IN_PROGRESS,2021-01-03,2024-06-30
TL-LG-KL-0805-LEG,LG-KL-0805,Legal Resolution,67,67,COMPLETED,2021-01-03,2024-06-30
TL-LG-KL-0805-R&R,LG-KL-0805,R&R,63,59,COMPLETED,2021-01-03,2024-06-30
TL-LG-KL-0805-POS,LG-KL-0805,Possession,66,124,DELAYED,2021-01-03,2024-06-30
TL-LG-KL-0805-FIN,LG-KL-0805,Final Handover,36,86,DELAYED,2021-01-03,2024-06-30
TL-LG-MP-0806-LAN,LG-MP-0806,Land Identification,49,79,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-SUR,LG-MP-0806,Survey,51,57,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-DOC,LG-MP-0806,Documentation,75,122,DELAYED,2024-11-24,2024-06-30
TL-LG-MP-0806-APP,LG-MP-0806,Approval,79,109,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-NOT,LG-MP-0806,Notification,70,85,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-OBJ,LG-MP-0806,Objection/Hearing,61,52,COMPLETED,2024-11-24,2024-06-30
TL-LG-MP-0806-COM,LG-MP-0806,Compensation,86,79,COMPLETED,2024-11-24,2024-06-30
TL-LG-MP-0806-LEG,LG-MP-0806,Legal Resolution,46,50,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-R&R,LG-MP-0806,R&R,88,82,COMPLETED,2024-11-24,2024-06-30
TL-LG-MP-0806-POS,LG-MP-0806,Possession,41,56,IN_PROGRESS,2024-11-24,2024-06-30
TL-LG-MP-0806-FIN,LG-MP-0806,Final Handover,44,83,DELAYED,2024-11-24,2024-06-30
TL-LG-MH-0807-LAN,LG-MH-0807,Land Identification,79,89,IN_PROGRESS,2024-08-07,2024-06-30
TL-LG-MH-0807-SUR,LG-MH-0807,Survey,65,103,DELAYED,2024-08-07,2024-06-30
TL-LG-MH-0807-DOC,LG-MH-0807,Documentation,48,48,COMPLETED,2024-08-07,2024-06-30
TL-LG-MH-0807-APP,LG-MH-0807,Approval,34,74,DELAYED,2024-08-07,2024-06-30
TL-LG-MH-0807-NOT,LG-MH-0807,Notification,86,92,IN_PROGRESS,2024-08-07,2024-06-30
TL-LG-MH-0807-OBJ,LG-MH-0807,Objection/Hearing,61,111,DELAYED,2024-08-07,2024-06-30
TL-LG-MH-0807-COM,LG-MH-0807,Compensation,71,67,COMPLETED,2024-08-07,2024-06-30
TL-LG-MH-0807-LEG,LG-MH-0807,Legal Resolution,45,105,DELAYED,2024-08-07,2024-06-30
TL-LG-MH-0807-R&R,LG-MH-0807,R&R,68,87,IN_PROGRESS,2024-08-07,2024-06-30
TL-LG-MH-0807-POS,LG-MH-0807,Possession,73,72,COMPLETED,2024-08-07,2024-06-30
TL-LG-MH-0807-FIN,LG-MH-0807,Final Handover,72,90,IN_PROGRESS,2024-08-07,2024-06-30
TL-LG-MN-0808-LAN,LG-MN-0808,Land Identification,90,134,DELAYED,2021-07-13,2024-06-30
TL-LG-MN-0808-SUR,LG-MN-0808,Survey,71,94,IN_PROGRESS,2021-07-13,2024-06-30
TL-LG-MN-0808-DOC,LG-MN-0808,Documentation,67,59,COMPLETED,2021-07-13,2024-06-30
TL-LG-MN-0808-APP,LG-MN-0808,Approval,81,102,IN_PROGRESS,2021-07-13,2024-06-30
TL-LG-MN-0808-NOT,LG-MN-0808,Notification,57,88,DELAYED,2021-07-13,2024-06-30
TL-LG-MN-0808-OBJ,LG-MN-0808,Objection/Hearing,58,57,COMPLETED,2021-07-13,2024-06-30
TL-LG-MN-0808-COM,LG-MN-0808,Compensation,57,114,DELAYED,2021-07-13,2024-06-30
TL-LG-MN-0808-LEG,LG-MN-0808,Legal Resolution,63,115,DELAYED,2021-07-13,2024-06-30
TL-LG-MN-0808-R&R,LG-MN-0808,R&R,39,57,IN_PROGRESS,2021-07-13,2024-06-30
TL-LG-MN-0808-POS,LG-MN-0808,Possession,34,27,COMPLETED,2021-07-13,2024-06-30
TL-LG-MN-0808-FIN,LG-MN-0808,Final Handover,34,28,COMPLETED,2021-07-13,2024-06-30
TL-LG-ML-0809-LAN,LG-ML-0809,Land Identification,88,88,COMPLETED,2021-03-13,2024-06-30
TL-LG-ML-0809-SUR,LG-ML-0809,Survey,64,98,DELAYED,2021-03-13,2024-06-30
TL-LG-ML-0809-DOC,LG-ML-0809,Documentation,52,76,IN_PROGRESS,2021-03-13,2024-06-30
TL-LG-ML-0809-APP,LG-ML-0809,Approval,30,67,DELAYED,2021-03-13,2024-06-30
TL-LG-ML-0809-NOT,LG-ML-0809,Notification,78,130,DELAYED,2021-03-13,2024-06-30
TL-LG-ML-0809-OBJ,LG-ML-0809,Objection/Hearing,78,101,IN_PROGRESS,2021-03-13,2024-06-30
TL-LG-ML-0809-COM,LG-ML-0809,Compensation,48,104,DELAYED,2021-03-13,2024-06-30
TL-LG-ML-0809-LEG,LG-ML-0809,Legal Resolution,61,53,COMPLETED,2021-03-13,2024-06-30
TL-LG-ML-0809-R&R,LG-ML-0809,R&R,86,104,IN_PROGRESS,2021-03-13,2024-06-30
TL-LG-ML-0809-POS,LG-ML-0809,Possession,87,87,COMPLETED,2021-03-13,2024-06-30
TL-LG-ML-0809-FIN,LG-ML-0809,Final Handover,74,127,DELAYED,2021-03-13,2024-06-30
TL-LG-MZ-0810-LAN,LG-MZ-0810,Land Identification,36,87,DELAYED,2021-10-23,2024-06-30
TL-LG-MZ-0810-SUR,LG-MZ-0810,Survey,82,106,IN_PROGRESS,2021-10-23,2024-06-30
TL-LG-MZ-0810-DOC,LG-MZ-0810,Documentation,60,87,IN_PROGRESS,2021-10-23,2024-06-30
TL-LG-MZ-0810-APP,LG-MZ-0810,Approval,68,60,COMPLETED,2021-10-23,2024-06-30
TL-LG-MZ-0810-NOT,LG-MZ-0810,Notification,80,130,DELAYED,2021-10-23,2024-06-30
TL-LG-MZ-0810-OBJ,LG-MZ-0810,Objection/Hearing,69,82,IN_PROGRESS,2021-10-23,2024-06-30
TL-LG-MZ-0810-COM,LG-MZ-0810,Compensation,45,53,IN_PROGRESS,2021-10-23,2024-06-30
TL-LG-MZ-0810-LEG,LG-MZ-0810,Legal Resolution,63,100,DELAYED,2021-10-23,2024-06-30
TL-LG-MZ-0810-R&R,LG-MZ-0810,R&R,42,62,IN_PROGRESS,2021-10-23,2024-06-30
TL-LG-MZ-0810-POS,LG-MZ-0810,Possession,86,137,DELAYED,2021-10-23,2024-06-30
TL-LG-MZ-0810-FIN,LG-MZ-0810,Final Handover,45,85,DELAYED,2021-10-23,2024-06-30
TL-LG-NL-0811-LAN,LG-NL-0811,Land Identification,39,54,IN_PROGRESS,2021-08-09,2024-06-30
TL-LG-NL-0811-SUR,LG-NL-0811,Survey,31,63,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-DOC,LG-NL-0811,Documentation,78,124,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-APP,LG-NL-0811,Approval,55,64,IN_PROGRESS,2021-08-09,2024-06-30
TL-LG-NL-0811-NOT,LG-NL-0811,Notification,89,85,COMPLETED,2021-08-09,2024-06-30
TL-LG-NL-0811-OBJ,LG-NL-0811,Objection/Hearing,74,123,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-COM,LG-NL-0811,Compensation,40,79,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-LEG,LG-NL-0811,Legal Resolution,88,130,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-R&R,LG-NL-0811,R&R,82,103,IN_PROGRESS,2021-08-09,2024-06-30
TL-LG-NL-0811-POS,LG-NL-0811,Possession,37,95,DELAYED,2021-08-09,2024-06-30
TL-LG-NL-0811-FIN,LG-NL-0811,Final Handover,75,111,DELAYED,2021-08-09,2024-06-30
TL-LG-OD-0812-LAN,LG-OD-0812,Land Identification,81,135,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-SUR,LG-OD-0812,Survey,79,112,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-DOC,LG-OD-0812,Documentation,41,43,IN_PROGRESS,2022-02-07,2024-06-30
TL-LG-OD-0812-APP,LG-OD-0812,Approval,90,146,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-NOT,LG-OD-0812,Notification,57,65,IN_PROGRESS,2022-02-07,2024-06-30
TL-LG-OD-0812-OBJ,LG-OD-0812,Objection/Hearing,53,71,IN_PROGRESS,2022-02-07,2024-06-30
TL-LG-OD-0812-COM,LG-OD-0812,Compensation,68,103,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-LEG,LG-OD-0812,Legal Resolution,89,128,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-R&R,LG-OD-0812,R&R,43,66,IN_PROGRESS,2022-02-07,2024-06-30
TL-LG-OD-0812-POS,LG-OD-0812,Possession,90,148,DELAYED,2022-02-07,2024-06-30
TL-LG-OD-0812-FIN,LG-OD-0812,Final Handover,61,87,IN_PROGRESS,2022-02-07,2024-06-30
TL-LG-PB-0813-LAN,LG-PB-0813,Land Identification,41,48,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-SUR,LG-PB-0813,Survey,46,62,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-DOC,LG-PB-0813,Documentation,76,103,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-APP,LG-PB-0813,Approval,67,64,COMPLETED,2021-03-26,2024-06-30
TL-LG-PB-0813-NOT,LG-PB-0813,Notification,67,82,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-OBJ,LG-PB-0813,Objection/Hearing,81,103,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-COM,LG-PB-0813,Compensation,39,78,DELAYED,2021-03-26,2024-06-30
TL-LG-PB-0813-LEG,LG-PB-0813,Legal Resolution,78,88,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-R&R,LG-PB-0813,R&R,56,74,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-POS,LG-PB-0813,Possession,86,115,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-PB-0813-FIN,LG-PB-0813,Final Handover,46,74,IN_PROGRESS,2021-03-26,2024-06-30
TL-LG-RJ-0814-LAN,LG-RJ-0814,Land Identification,65,81,IN_PROGRESS,2022-04-07,2024-06-30
TL-LG-RJ-0814-SUR,LG-RJ-0814,Survey,30,52,IN_PROGRESS,2022-04-07,2024-06-30
TL-LG-RJ-0814-DOC,LG-RJ-0814,Documentation,37,29,COMPLETED,2022-04-07,2024-06-30
TL-LG-RJ-0814-APP,LG-RJ-0814,Approval,84,121,DELAYED,2022-04-07,2024-06-30
TL-LG-RJ-0814-NOT,LG-RJ-0814,Notification,49,82,DELAYED,2022-04-07,2024-06-30
TL-LG-RJ-0814-OBJ,LG-RJ-0814,Objection/Hearing,71,128,DELAYED,2022-04-07,2024-06-30
TL-LG-RJ-0814-COM,LG-RJ-0814,Compensation,69,108,DELAYED,2022-04-07,2024-06-30
TL-LG-RJ-0814-LEG,LG-RJ-0814,Legal Resolution,30,28,COMPLETED,2022-04-07,2024-06-30
TL-LG-RJ-0814-R&R,LG-RJ-0814,R&R,68,86,IN_PROGRESS,2022-04-07,2024-06-30
TL-LG-RJ-0814-POS,LG-RJ-0814,Possession,70,118,DELAYED,2022-04-07,2024-06-30
TL-LG-RJ-0814-FIN,LG-RJ-0814,Final Handover,61,72,IN_PROGRESS,2022-04-07,2024-06-30
TL-LG-SK-0815-LAN,LG-SK-0815,Land Identification,65,104,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-SUR,LG-SK-0815,Survey,61,91,IN_PROGRESS,2023-02-09,2024-06-30
TL-LG-SK-0815-DOC,LG-SK-0815,Documentation,71,116,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-APP,LG-SK-0815,Approval,55,113,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-NOT,LG-SK-0815,Notification,31,83,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-OBJ,LG-SK-0815,Objection/Hearing,42,71,IN_PROGRESS,2023-02-09,2024-06-30
TL-LG-SK-0815-COM,LG-SK-0815,Compensation,51,99,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-LEG,LG-SK-0815,Legal Resolution,83,88,IN_PROGRESS,2023-02-09,2024-06-30
TL-LG-SK-0815-R&R,LG-SK-0815,R&R,31,80,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-POS,LG-SK-0815,Possession,36,84,DELAYED,2023-02-09,2024-06-30
TL-LG-SK-0815-FIN,LG-SK-0815,Final Handover,62,54,COMPLETED,2023-02-09,2024-06-30
TL-LG-TN-0816-LAN,LG-TN-0816,Land Identification,56,91,DELAYED,2022-10-17,2024-06-30
TL-LG-TN-0816-SUR,LG-TN-0816,Survey,50,44,COMPLETED,2022-10-17,2024-06-30
TL-LG-TN-0816-DOC,LG-TN-0816,Documentation,41,85,DELAYED,2022-10-17,2024-06-30
TL-LG-TN-0816-APP,LG-TN-0816,Approval,49,99,DELAYED,2022-10-17,2024-06-30
TL-LG-TN-0816-NOT,LG-TN-0816,Notification,38,45,IN_PROGRESS,2022-10-17,2024-06-30
TL-LG-TN-0816-OBJ,LG-TN-0816,Objection/Hearing,42,41,COMPLETED,2022-10-17,2024-06-30
TL-LG-TN-0816-COM,LG-TN-0816,Compensation,46,88,DELAYED,2022-10-17,2024-06-30
TL-LG-TN-0816-LEG,LG-TN-0816,Legal Resolution,73,100,IN_PROGRESS,2022-10-17,2024-06-30
TL-LG-TN-0816-R&R,LG-TN-0816,R&R,80,89,IN_PROGRESS,2022-10-17,2024-06-30
TL-LG-TN-0816-POS,LG-TN-0816,Possession,32,41,IN_PROGRESS,2022-10-17,2024-06-30
TL-LG-TN-0816-FIN,LG-TN-0816,Final Handover,30,77,DELAYED,2022-10-17,2024-06-30
TL-LG-TS-0817-LAN,LG-TS-0817,Land Identification,55,90,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-SUR,LG-TS-0817,Survey,61,106,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-DOC,LG-TS-0817,Documentation,55,103,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-APP,LG-TS-0817,Approval,52,108,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-NOT,LG-TS-0817,Notification,35,51,IN_PROGRESS,2022-07-06,2024-06-30
TL-LG-TS-0817-OBJ,LG-TS-0817,Objection/Hearing,49,68,IN_PROGRESS,2022-07-06,2024-06-30
TL-LG-TS-0817-COM,LG-TS-0817,Compensation,79,106,IN_PROGRESS,2022-07-06,2024-06-30
TL-LG-TS-0817-LEG,LG-TS-0817,Legal Resolution,74,98,IN_PROGRESS,2022-07-06,2024-06-30
TL-LG-TS-0817-R&R,LG-TS-0817,R&R,59,105,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-POS,LG-TS-0817,Possession,83,121,DELAYED,2022-07-06,2024-06-30
TL-LG-TS-0817-FIN,LG-TS-0817,Final Handover,77,88,IN_PROGRESS,2022-07-06,2024-06-30
TL-LG-TR-0818-LAN,LG-TR-0818,Land Identification,44,84,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-SUR,LG-TR-0818,Survey,75,114,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-DOC,LG-TR-0818,Documentation,56,77,IN_PROGRESS,2022-04-17,2024-06-30
TL-LG-TR-0818-APP,LG-TR-0818,Approval,58,118,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-NOT,LG-TR-0818,Notification,87,131,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-OBJ,LG-TR-0818,Objection/Hearing,37,50,IN_PROGRESS,2022-04-17,2024-06-30
TL-LG-TR-0818-COM,LG-TR-0818,Compensation,30,53,IN_PROGRESS,2022-04-17,2024-06-30
TL-LG-TR-0818-LEG,LG-TR-0818,Legal Resolution,52,105,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-R&R,LG-TR-0818,R&R,61,103,DELAYED,2022-04-17,2024-06-30
TL-LG-TR-0818-POS,LG-TR-0818,Possession,60,82,IN_PROGRESS,2022-04-17,2024-06-30
TL-LG-TR-0818-FIN,LG-TR-0818,Final Handover,33,55,IN_PROGRESS,2022-04-17,2024-06-30
TL-LG-UP-0819-LAN,LG-UP-0819,Land Identification,69,103,DELAYED,2021-01-30,2024-06-30
TL-LG-UP-0819-SUR,LG-UP-0819,Survey,88,81,COMPLETED,2021-01-30,2024-06-30
TL-LG-UP-0819-DOC,LG-UP-0819,Documentation,55,66,IN_PROGRESS,2021-01-30,2024-06-30
TL-LG-UP-0819-APP,LG-UP-0819,Approval,52,52,COMPLETED,2021-01-30,2024-06-30
TL-LG-UP-0819-NOT,LG-UP-0819,Notification,77,82,IN_PROGRESS,2021-01-30,2024-06-30
TL-LG-UP-0819-OBJ,LG-UP-0819,Objection/Hearing,35,69,DELAYED,2021-01-30,2024-06-30
TL-LG-UP-0819-COM,LG-UP-0819,Compensation,72,109,DELAYED,2021-01-30,2024-06-30
TL-LG-UP-0819-LEG,LG-UP-0819,Legal Resolution,57,90,DELAYED,2021-01-30,2024-06-30
TL-LG-UP-0819-R&R,LG-UP-0819,R&R,80,92,IN_PROGRESS,2021-01-30,2024-06-30
TL-LG-UP-0819-POS,LG-UP-0819,Possession,69,77,IN_PROGRESS,2021-01-30,2024-06-30
TL-LG-UP-0819-FIN,LG-UP-0819,Final Handover,59,64,IN_PROGRESS,2021-01-30,2024-06-30
TL-LG-UK-0820-LAN,LG-UK-0820,Land Identification,70,84,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-SUR,LG-UK-0820,Survey,55,63,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-DOC,LG-UK-0820,Documentation,46,106,DELAYED,2023-02-27,2024-06-30
TL-LG-UK-0820-APP,LG-UK-0820,Approval,30,54,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-NOT,LG-UK-0820,Notification,57,108,DELAYED,2023-02-27,2024-06-30
TL-LG-UK-0820-OBJ,LG-UK-0820,Objection/Hearing,60,78,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-COM,LG-UK-0820,Compensation,87,102,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-LEG,LG-UK-0820,Legal Resolution,65,85,IN_PROGRESS,2023-02-27,2024-06-30
TL-LG-UK-0820-R&R,LG-UK-0820,R&R,67,100,DELAYED,2023-02-27,2024-06-30
TL-LG-UK-0820-POS,LG-UK-0820,Possession,80,76,COMPLETED,2023-02-27,2024-06-30
TL-LG-UK-0820-FIN,LG-UK-0820,Final Handover,39,88,DELAYED,2023-02-27,2024-06-30
TL-LG-WB-0821-LAN,LG-WB-0821,Land Identification,65,104,DELAYED,2024-04-22,2024-06-30
TL-LG-WB-0821-SUR,LG-WB-0821,Survey,72,82,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-DOC,LG-WB-0821,Documentation,73,112,DELAYED,2024-04-22,2024-06-30
TL-LG-WB-0821-APP,LG-WB-0821,Approval,42,45,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-NOT,LG-WB-0821,Notification,46,47,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-OBJ,LG-WB-0821,Objection/Hearing,44,74,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-COM,LG-WB-0821,Compensation,77,71,COMPLETED,2024-04-22,2024-06-30
TL-LG-WB-0821-LEG,LG-WB-0821,Legal Resolution,42,89,DELAYED,2024-04-22,2024-06-30
TL-LG-WB-0821-R&R,LG-WB-0821,R&R,63,93,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-POS,LG-WB-0821,Possession,35,63,IN_PROGRESS,2024-04-22,2024-06-30
TL-LG-WB-0821-FIN,LG-WB-0821,Final Handover,82,81,COMPLETED,2024-04-22,2024-06-30
TL-LG-AN-0822-LAN,LG-AN-0822,Land Identification,41,33,COMPLETED,2021-05-21,2024-06-30
TL-LG-AN-0822-SUR,LG-AN-0822,Survey,83,81,COMPLETED,2021-05-21,2024-06-30
TL-LG-AN-0822-DOC,LG-AN-0822,Documentation,34,27,COMPLETED,2021-05-21,2024-06-30
TL-LG-AN-0822-APP,LG-AN-0822,Approval,54,107,DELAYED,2021-05-21,2024-06-30
TL-LG-AN-0822-NOT,LG-AN-0822,Notification,90,142,DELAYED,2021-05-21,2024-06-30
TL-LG-AN-0822-OBJ,LG-AN-0822,Objection/Hearing,44,87,DELAYED,2021-05-21,2024-06-30
TL-LG-AN-0822-COM,LG-AN-0822,Compensation,64,94,IN_PROGRESS,2021-05-21,2024-06-30
TL-LG-AN-0822-LEG,LG-AN-0822,Legal Resolution,41,61,IN_PROGRESS,2021-05-21,2024-06-30
TL-LG-AN-0822-R&R,LG-AN-0822,R&R,59,88,IN_PROGRESS,2021-05-21,2024-06-30
TL-LG-AN-0822-POS,LG-AN-0822,Possession,89,138,DELAYED,2021-05-21,2024-06-30
TL-LG-AN-0822-FIN,LG-AN-0822,Final Handover,56,61,IN_PROGRESS,2021-05-21,2024-06-30
TL-LG-CH-0823-LAN,LG-CH-0823,Land Identification,37,69,DELAYED,2021-07-07,2024-06-30
TL-LG-CH-0823-SUR,LG-CH-0823,Survey,51,109,DELAYED,2021-07-07,2024-06-30
TL-LG-CH-0823-DOC,LG-CH-0823,Documentation,76,102,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-CH-0823-APP,LG-CH-0823,Approval,67,118,DELAYED,2021-07-07,2024-06-30
TL-LG-CH-0823-NOT,LG-CH-0823,Notification,79,93,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-CH-0823-OBJ,LG-CH-0823,Objection/Hearing,62,90,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-CH-0823-COM,LG-CH-0823,Compensation,30,20,COMPLETED,2021-07-07,2024-06-30
TL-LG-CH-0823-LEG,LG-CH-0823,Legal Resolution,63,67,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-CH-0823-R&R,LG-CH-0823,R&R,34,31,COMPLETED,2021-07-07,2024-06-30
TL-LG-CH-0823-POS,LG-CH-0823,Possession,52,60,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-CH-0823-FIN,LG-CH-0823,Final Handover,35,46,IN_PROGRESS,2021-07-07,2024-06-30
TL-LG-DH-0824-LAN,LG-DH-0824,Land Identification,46,38,COMPLETED,2022-10-01,2024-06-30
TL-LG-DH-0824-SUR,LG-DH-0824,Survey,72,123,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-DOC,LG-DH-0824,Documentation,57,99,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-APP,LG-DH-0824,Approval,60,116,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-NOT,LG-DH-0824,Notification,54,56,IN_PROGRESS,2022-10-01,2024-06-30
TL-LG-DH-0824-OBJ,LG-DH-0824,Objection/Hearing,69,127,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-COM,LG-DH-0824,Compensation,54,92,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-LEG,LG-DH-0824,Legal Resolution,48,83,DELAYED,2022-10-01,2024-06-30
TL-LG-DH-0824-R&R,LG-DH-0824,R&R,42,63,IN_PROGRESS,2022-10-01,2024-06-30
TL-LG-DH-0824-POS,LG-DH-0824,Possession,63,78,IN_PROGRESS,2022-10-01,2024-06-30
TL-LG-DH-0824-FIN,LG-DH-0824,Final Handover,59,78,IN_PROGRESS,2022-10-01,2024-06-30
TL-LG-DL-0825-LAN,LG-DL-0825,Land Identification,43,48,IN_PROGRESS,2023-03-26,2024-06-30
TL-LG-DL-0825-SUR,LG-DL-0825,Survey,32,78,DELAYED,2023-03-26,2024-06-30
TL-LG-DL-0825-DOC,LG-DL-0825,Documentation,82,110,IN_PROGRESS,2023-03-26,2024-06-30
TL-LG-DL-0825-APP,LG-DL-0825,Approval,58,99,DELAYED,2023-03-26,2024-06-30
TL-LG-DL-0825-NOT,LG-DL-0825,Notification,31,45,IN_PROGRESS,2023-03-26,2024-06-30
TL-LG-DL-0825-OBJ,LG-DL-0825,Objection/Hearing,35,30,COMPLETED,2023-03-26,2024-06-30
TL-LG-DL-0825-COM,LG-DL-0825,Compensation,60,106,DELAYED,2023-03-26,2024-06-30
