parcel_id,project_id,parcel_number,area_acres,ownership_type,verified_flag,dispute_flag
PCL-LG-KA-0732-04,LG-KA-0732,SY-593/4,288.1,Private,0,0
PCL-LG-KA-0732-05,LG-KA-0732,SY-670/5,288.1,Community,1,1
PCL-LG-KL-0733-01,LG-KL-0733,SY-503/1,271.56,Community,1,0
PCL-LG-KL-0733-02,LG-KL-0733,SY-836/2,271.56,Forest,1,1
PCL-LG-KL-0733-03,LG-KL-0733,SY-734/3,271.56,Private,1,1
PCL-LG-KL-0733-04,LG-KL-0733,SY-355/4,271.56,Forest,0,0
PCL-LG-KL-0733-05,LG-KL-0733,SY-142/5,271.56,Community,1,1
PCL-LG-MP-0734-01,LG-MP-0734,SY-569/1,557.0,Private,1,0
PCL-LG-MP-0734-02,LG-MP-0734,SY-938/2,557.0,Government,1,1
PCL-LG-MP-0734-03,LG-MP-0734,SY-784/3,557.0,Forest,1,0
PCL-LG-MP-0734-04,LG-MP-0734,SY-863/4,557.0,Private,1,0
PCL-LG-MH-0735-01,LG-MH-0735,SY-520/1,107.56,Government,1,0
PCL-LG-MH-0735-02,LG-MH-0735,SY-246/2,107.56,Community,0,0
PCL-LG-MH-0735-03,LG-MH-0735,SY-530/3,107.56,Private,1,0
PCL-LG-MH-0735-04,LG-MH-0735,SY-856/4,107.56,Forest,0,0
PCL-LG-MH-0735-05,LG-MH-0735,SY-595/5,107.56,Private,1,0
PCL-LG-MH-0735-06,LG-MH-0735,SY-534/6,107.56,Forest,1,0
PCL-LG-MH-0735-07,LG-MH-0735,SY-962/7,107.56,Forest,1,1
PCL-LG-MH-0735-08,LG-MH-0735,SY-259/8,107.56,Private,0,0
PCL-LG-MN-0736-01,LG-MN-0736,SY-970/1,463.4,Government,1,0
PCL-LG-MN-0736-02,LG-MN-0736,SY-749/2,463.4,Private,1,0
PCL-LG-MN-0736-03,LG-MN-0736,SY-405/3,463.4,Private,1,0
PCL-LG-MN-0736-04,LG-MN-0736,SY-172/4,463.4,Forest,1,1
PCL-LG-MN-0736-05,LG-MN-0736,SY-372/5,463.4,Government,1,0
PCL-LG-ML-0737-01,LG-ML-0737,SY-166/1,70.7,Forest,0,1
PCL-LG-ML-0737-02,LG-ML-0737,SY-353/2,70.7,Private,1,0
PCL-LG-ML-0737-03,LG-ML-0737,SY-844/3,70.7,Private,1,0
PCL-LG-ML-0737-04,LG-ML-0737,SY-472/4,70.7,Government,0,0
PCL-LG-ML-0737-05,LG-ML-0737,SY-700/5,70.7,Community,1,0
PCL-LG-ML-0737-06,LG-ML-0737,SY-662/6,70.7,Community,1,0
PCL-LG-ML-0737-07,LG-ML-0737,SY-548/7,70.7,Community,1,0
PCL-LG-MZ-0738-01,LG-MZ-0738,SY-618/1,339.68,Community,1,0
PCL-LG-MZ-0738-02,LG-MZ-0738,SY-577/2,339.68,Private,0,1
PCL-LG-MZ-0738-03,LG-MZ-0738,SY-181/3,339.68,Private,1,1
PCL-LG-MZ-0738-04,LG-MZ-0738,SY-137/4,339.68,Private,1,0
PCL-LG-NL-0739-01,LG-NL-0739,SY-636/1,33.82,Private,1,0
PCL-LG-NL-0739-02,LG-NL-0739,SY-720/2,33.82,Forest,1,0
PCL-LG-NL-0739-03,LG-NL-0739,SY-215/3,33.82,Community,1,1
PCL-LG-NL-0739-04,LG-NL-0739,SY-700/4,33.82,Private,1,0
PCL-LG-NL-0739-05,LG-NL-0739,SY-362/5,33.82,Private,1,1
PCL-LG-OD-0740-01,LG-OD-0740,SY-163/1,289.54,Community,1,1
PCL-LG-OD-0740-02,LG-OD-0740,SY-296/2,289.54,Private,1,1
PCL-LG-OD-0740-03,LG-OD-0740,SY-277/3,289.54,Private,1,1
PCL-LG-OD-0740-04,LG-OD-0740,SY-715/4,289.54,Government,1,1
PCL-LG-OD-0740-05,LG-OD-0740,SY-524/5,289.54,Forest,1,0
PCL-LG-OD-0740-06,LG-OD-0740,SY-187/6,289.54,Government,1,0
PCL-LG-OD-0740-07,LG-OD-0740,SY-569/7,289.54,Private,1,1
PCL-LG-OD-0740-08,LG-OD-0740,SY-311/8,289.54,Private,1,0
PCL-LG-PB-0741-01,LG-PB-0741,SY-904/1,218.46,Private,1,0
PCL-LG-PB-0741-02,LG-PB-0741,SY-473/2,218.46,Community,1,0
PCL-LG-PB-0741-03,LG-PB-0741,SY-496/3,218.46,Community,1,0
PCL-LG-PB-0741-04,LG-PB-0741,SY-555/4,218.46,Forest,1,0
PCL-LG-PB-0741-05,LG-PB-0741,SY-218/5,218.46,Forest,1,0
PCL-LG-RJ-0742-01,LG-RJ-0742,SY-440/1,657.0,Community,1,1
PCL-LG-RJ-0742-02,LG-RJ-0742,SY-459/2,657.0,Private,1,1
PCL-LG-RJ-0742-03,LG-RJ-0742,SY-234/3,657.0,Community,0,0
PCL-LG-SK-0743-01,LG-SK-0743,SY-259/1,75.31,Private,1,0
PCL-LG-SK-0743-02,LG-SK-0743,SY-652/2,75.31,Community,1,0
PCL-LG-SK-0743-03,LG-SK-0743,SY-442/3,75.31,Private,1,0
PCL-LG-SK-0743-04,LG-SK-0743,SY-826/4,75.31,Community,1,1
PCL-LG-SK-0743-05,LG-SK-0743,SY-582/5,75.31,Private,1,0
PCL-LG-SK-0743-06,LG-SK-0743,SY-869/6,75.31,Forest,1,0
PCL-LG-SK-0743-07,LG-SK-0743,SY-214/7,75.31,Private,0,0
PCL-LG-SK-0743-08,LG-SK-0743,SY-762/8,75.31,Community,1,0
PCL-LG-TN-0744-01,LG-TN-0744,SY-360/1,279.71,Community,1,0
PCL-LG-TN-0744-02,LG-TN-0744,SY-456/2,279.71,Government,1,1
PCL-LG-TN-0744-03,LG-TN-0744,SY-136/3,279.71,Community,1,0
PCL-LG-TN-0744-04,LG-TN-0744,SY-176/4,279.71,Government,1,0
PCL-LG-TN-0744-05,LG-TN-0744,SY-549/5,279.71,Government,1,1
PCL-LG-TN-0744-06,LG-TN-0744,SY-132/6,279.71,Forest,1,1
PCL-LG-TN-0744-07,LG-TN-0744,SY-865/7,279.71,Government,1,0
PCL-LG-TN-0744-08,LG-TN-0744,SY-661/8,279.71,Community,1,1
PCL-LG-TS-0745-01,LG-TS-0745,SY-538/1,229.3,Government,1,0
PCL-LG-TS-0745-02,LG-TS-0745,SY-932/2,229.3,Government,0,0
PCL-LG-TS-0745-03,LG-TS-0745,SY-201/3,229.3,Private,1,0
PCL-LG-TS-0745-04,LG-TS-0745,SY-953/4,229.3,Private,1,0
PCL-LG-TS-0745-05,LG-TS-0745,SY-126/5,229.3,Private,1,1
PCL-LG-TS-0745-06,LG-TS-0745,SY-982/6,229.3,Community,1,1
PCL-LG-TS-0745-07,LG-TS-0745,SY-238/7,229.3,Government,0,0
PCL-LG-TR-0746-01,LG-TR-0746,SY-178/1,80.44,Forest,1,1
PCL-LG-TR-0746-02,LG-TR-0746,SY-253/2,80.44,Forest,1,1
PCL-LG-TR-0746-03,LG-TR-0746,SY-296/3,80.44,Forest,1,0
PCL-LG-TR-0746-04,LG-TR-0746,SY-252/4,80.44,Community,0,0
PCL-LG-TR-0746-05,LG-TR-0746,SY-760/5,80.44,Government,0,0
PCL-LG-TR-0746-06,LG-TR-0746,SY-645/6,80.44,Community,0,0
PCL-LG-TR-0746-07,LG-TR-0746,SY-385/7,80.44,Private,1,0
PCL-LG-TR-0746-08,LG-TR-0746,SY-442/8,80.44,Private,1,1
PCL-LG-UP-0747-01,LG-UP-0747,SY-847/1,243.53,Government,0,0
PCL-LG-UP-0747-02,LG-UP-0747,SY-938/2,243.53,Forest,1,0
PCL-LG-UP-0747-03,LG-UP-0747,SY-853/3,243.53,Community,0,0
PCL-LG-UP-0747-04,LG-UP-0747,SY-609/4,243.53,Government,0,0
PCL-LG-UP-0747-05,LG-UP-0747,SY-569/5,243.53,Private,1,0
PCL-LG-UP-0747-06,LG-UP-0747,SY-103/6,243.53,Government,1,0
PCL-LG-UP-0747-07,LG-UP-0747,SY-615/7,243.53,Government,1,0
PCL-LG-UP-0747-08,LG-UP-0747,SY-833/8,243.53,Government,1,1
PCL-LG-UK-0748-01,LG-UK-0748,SY-463/1,75.5,Community,1,0
PCL-LG-UK-0748-02,LG-UK-0748,SY-675/2,75.5,Government,1,0
PCL-LG-UK-0748-03,LG-UK-0748,SY-494/3,75.5,Private,0,1
PCL-LG-WB-0749-01,LG-WB-0749,SY-116/1,610.55,Private,0,0
PCL-LG-WB-0749-02,LG-WB-0749,SY-703/2,610.55,Forest,1,1
PCL-LG-WB-0749-03,LG-WB-0749,SY-243/3,610.55,Community,0,0
PCL-LG-WB-0749-04,LG-WB-0749,SY-798/4,610.55,Community,0,0
PCL-LG-AN-0750-01,LG-AN-0750,SY-971/1,77.27,Private,1,0
PCL-LG-AN-0750-02,LG-AN-0750,SY-789/2,77.27,Government,1,1
PCL-LG-AN-0750-03,LG-AN-0750,SY-681/3,77.27,Government,0,0
PCL-LG-CH-0751-01,LG-CH-0751,SY-321/1,55.42,Community,1,1
PCL-LG-CH-0751-02,LG-CH-0751,SY-527/2,55.42,Government,1,0
PCL-LG-CH-0751-03,LG-CH-0751,SY-935/3,55.42,Forest,1,0
PCL-LG-CH-0751-04,LG-CH-0751,SY-500/4,55.42,Community,0,0
PCL-LG-CH-0751-05,LG-CH-0751,SY-108/5,55.42,Forest,1,0
PCL-LG-CH-0751-06,LG-CH-0751,SY-638/6,55.42,Private,1,0
PCL-LG-DH-0752-01,LG-DH-0752,SY-795/1,408.6,Private,1,0
PCL-LG-DH-0752-02,LG-DH-0752,SY-526/2,408.6,Government,1,0
PCL-LG-DH-0752-03,LG-DH-0752,SY-808/3,408.6,Private,1,0
PCL-LG-DL-0753-01,LG-DL-0753,SY-402/1,108.07,Forest,1,1
PCL-LG-DL-0753-02,LG-DL-0753,SY-687/2,108.07,Forest,1,0
PCL-LG-DL-0753-03,LG-DL-0753,SY-367/3,108.07,Government,0,0
PCL-LG-DL-0753-04,LG-DL-0753,SY-501/4,108.07,Private,1,0
PCL-LG-DL-0753-05,LG-DL-0753,SY-815/5,108.07,Government,1,0
PCL-LG-DL-0753-06,LG-DL-0753,SY-508/6,108.07,Private,1,1
PCL-LG-JK-0754-01,LG-JK-0754,SY-212/1,135.94,Forest,1,0
PCL-LG-JK-0754-02,LG-JK-0754,SY-605/2,135.94,Forest,1,0
PCL-LG-JK-0754-03,LG-JK-0754,SY-237/3,135.94,Private,0,0
PCL-LG-JK-0754-04,LG-JK-0754,SY-385/4,135.94,Private,1,0
PCL-LG-JK-0754-05,LG-JK-0754,SY-545/5,135.94,Community,1,0
PCL-LG-JK-0754-06,LG-JK-0754,SY-123/6,135.94,Private,1,0
PCL-LG-JK-0754-07,LG-JK-0754,SY-945/7,135.94,Community,1,1
PCL-LG-LA-0755-01,LG-LA-0755,SY-855/1,200.78,Private,1,0
PCL-LG-LA-0755-02,LG-LA-0755,SY-462/2,200.78,Government,1,1
PCL-LG-LA-0755-03,LG-LA-0755,SY-429/3,200.78,Private,1,1
PCL-LG-LA-0755-04,LG-LA-0755,SY-503/4,200.78,Private,1,1
PCL-LG-LD-0756-01,LG-LD-0756,SY-318/1,200.03,Community,0,0
PCL-LG-LD-0756-02,LG-LD-0756,SY-668/2,200.03,Community,0,0
PCL-LG-LD-0756-03,LG-LD-0756,SY-505/3,200.03,Community,1,0
PCL-LG-PY-0757-01,LG-PY-0757,SY-176/1,170.14,Forest,1,0
PCL-LG-PY-0757-02,LG-PY-0757,SY-777/2,170.14,Community,1,0
PCL-LG-PY-0757-03,LG-PY-0757,SY-712/3,170.14,Government,0,0
PCL-LG-PY-0757-04,LG-PY-0757,SY-630/4,170.14,Private,1,0
PCL-LG-PY-0757-05,LG-PY-0757,SY-569/5,170.14,Private,1,0
PCL-LG-AP-0758-01,LG-AP-0758,SY-652/1,374.7,Private,1,0
PCL-LG-AP-0758-02,LG-AP-0758,SY-103/2,374.7,Government,1,0
PCL-LG-AP-0758-03,LG-AP-0758,SY-614/3,374.7,Government,1,0
PCL-LG-AP-0758-04,LG-AP-0758,SY-199/4,374.7,Community,1,1
PCL-LG-AP-0758-05,LG-AP-0758,SY-801/5,374.7,Private,0,0
PCL-LG-AP-0758-06,LG-AP-0758,SY-600/6,374.7,Forest,1,0
PCL-LG-AR-0759-01,LG-AR-0759,SY-186/1,170.25,Private,0,0
PCL-LG-AR-0759-02,LG-AR-0759,SY-366/2,170.25,Forest,1,1
PCL-LG-AR-0759-03,LG-AR-0759,SY-149/3,170.25,Forest,1,1
PCL-LG-AR-0759-04,LG-AR-0759,SY-395/4,170.25,Community,1,0
PCL-LG-AR-0759-05,LG-AR-0759,SY-762/5,170.25,Government,1,1
PCL-LG-AR-0759-06,LG-AR-0759,SY-272/6,170.25,Community,0,0
PCL-LG-AS-0760-01,LG-AS-0760,SY-207/1,131.35,Private,1,0
PCL-LG-AS-0760-02,LG-AS-0760,SY-899/2,131.35,Private,1,1
PCL-LG-AS-0760-03,LG-AS-0760,SY-490/3,131.35,Private,1,1
PCL-LG-AS-0760-04,LG-AS-0760,SY-765/4,131.35,Forest,0,0
PCL-LG-AS-0760-05,LG-AS-0760,SY-838/5,131.35,Forest,1,0
PCL-LG-AS-0760-06,LG-AS-0760,SY-824/6,131.35,Forest,0,1
PCL-LG-BR-0761-01,LG-BR-0761,SY-927/1,29.69,Community,1,1
PCL-LG-BR-0761-02,LG-BR-0761,SY-689/2,29.69,Government,1,1
PCL-LG-BR-0761-03,LG-BR-0761,SY-699/3,29.69,Community,1,0
PCL-LG-BR-0761-04,LG-BR-0761,SY-294/4,29.69,Private,1,0
PCL-LG-BR-0761-05,LG-BR-0761,SY-338/5,29.69,Forest,0,0
PCL-LG-BR-0761-06,LG-BR-0761,SY-186/6,29.69,Forest,1,0
PCL-LG-BR-0761-07,LG-BR-0761,SY-329/7,29.69,Government,0,0
PCL-LG-CG-0762-01,LG-CG-0762,SY-889/1,90.43,Private,1,1
PCL-LG-CG-0762-02,LG-CG-0762,SY-437/2,90.43,Community,1,0
PCL-LG-CG-0762-03,LG-CG-0762,SY-896/3,90.43,Community,1,0
PCL-LG-CG-0762-04,LG-CG-0762,SY-501/4,90.43,Government,1,1
PCL-LG-CG-0762-05,LG-CG-0762,SY-832/5,90.43,Government,1,0
PCL-LG-CG-0762-06,LG-CG-0762,SY-827/6,90.43,Private,1,0
PCL-LG-GA-0763-01,LG-GA-0763,SY-707/1,467.08,Government,0,1
PCL-LG-GA-0763-02,LG-GA-0763,SY-915/2,467.08,Forest,1,0
PCL-LG-GA-0763-03,LG-GA-0763,SY-402/3,467.08,Community,1,0
PCL-LG-GA-0763-04,LG-GA-0763,SY-171/4,467.08,Government,1,0
PCL-LG-GA-0763-05,LG-GA-0763,SY-603/5,467.08,Community,1,1
PCL-LG-GJ-0764-01,LG-GJ-0764,SY-518/1,51.61,Private,1,0
PCL-LG-GJ-0764-02,LG-GJ-0764,SY-487/2,51.61,Community,1,1
PCL-LG-GJ-0764-03,LG-GJ-0764,SY-736/3,51.61,Community,1,1
PCL-LG-GJ-0764-04,LG-GJ-0764,SY-417/4,51.61,Government,1,0
PCL-LG-GJ-0764-05,LG-GJ-0764,SY-469/5,51.61,Government,1,1
PCL-LG-GJ-0764-06,LG-GJ-0764,SY-937/6,51.61,Forest,1,1
PCL-LG-GJ-0764-07,LG-GJ-0764,SY-753/7,51.61,Private,1,1
PCL-LG-HR-0765-01,LG-HR-0765,SY-741/1,414.18,Forest,1,1
PCL-LG-HR-0765-02,LG-HR-0765,SY-338/2,414.18,Community,1,1
PCL-LG-HR-0765-03,LG-HR-0765,SY-303/3,414.18,Forest,0,0
PCL-LG-HR-0765-04,LG-HR-0765,SY-717/4,414.18,Private,1,0
PCL-LG-HR-0765-05,LG-HR-0765,SY-401/5,414.18,Community,1,0
PCL-LG-HP-0766-01,LG-HP-0766,SY-828/1,141.99,Community,1,0
PCL-LG-HP-0766-02,LG-HP-0766,SY-287/2,141.99,Government,1,0
PCL-LG-HP-0766-03,LG-HP-0766,SY-778/3,141.99,Government,1,0
PCL-LG-HP-0766-04,LG-HP-0766,SY-117/4,141.99,Community,1,1
PCL-LG-HP-0766-05,LG-HP-0766,SY-143/5,141.99,Forest,0,1
PCL-LG-HP-0766-06,LG-HP-0766,SY-535/6,141.99,Private,1,0
PCL-LG-HP-0766-07,LG-HP-0766,SY-163/7,141.99,Government,1,0
PCL-LG-JH-0767-01,LG-JH-0767,SY-172/1,338.1,Government,1,1
PCL-LG-JH-0767-02,LG-JH-0767,SY-761/2,338.1,Forest,1,0
PCL-LG-JH-0767-03,LG-JH-0767,SY-871/3,338.1,Private,1,0
PCL-LG-JH-0767-04,LG-JH-0767,SY-897/4,338.1,Community,1,0
PCL-LG-JH-0767-05,LG-JH-0767,SY-766/5,338.1,Community,1,0
PCL-LG-KA-0768-01,LG-KA-0768,SY-124/1,132.38,Community,1,0
PCL-LG-KA-0768-02,LG-KA-0768,SY-638/2,132.38,Government,1,0
PCL-LG-KA-0768-03,LG-KA-0768,SY-709/3,132.38,Forest,1,1
PCL-LG-KA-0768-04,LG-KA-0768,SY-828/4,132.38,Private,0,1
PCL-LG-KA-0768-05,LG-KA-0768,SY-538/5,132.38,Community,0,0
PCL-LG-KL-0769-01,LG-KL-0769,SY-100/1,226.98,Private,1,0
PCL-LG-KL-0769-02,LG-KL-0769,SY-867/2,226.98,Forest,0,1
PCL-LG-KL-0769-03,LG-KL-0769,SY-747/3,226.98,Community,1,1
PCL-LG-KL-0769-04,LG-KL-0769,SY-325/4,226.98,Community,0,0
PCL-LG-KL-0769-05,LG-KL-0769,SY-322/5,226.98,Community,1,0
PCL-LG-MP-0770-01,LG-MP-0770,SY-359/1,274.12,Community,1,0
PCL-LG-MP-0770-02,LG-MP-0770,SY-464/2,274.12,Private,0,1
PCL-LG-MP-0770-03,LG-MP-0770,SY-329/3,274.12,Government,1,0
PCL-LG-MP-0770-04,LG-MP-0770,SY-525/4,274.12,Private,1,1
PCL-LG-MH-0771-01,LG-MH-0771,SY-260/1,52.46,Forest,1,0
PCL-LG-MH-0771-02,LG-MH-0771,SY-408/2,52.46,Forest,1,0
PCL-LG-MH-0771-03,LG-MH-0771,SY-640/3,52.46,Government,0,1
PCL-LG-MH-0771-04,LG-MH-0771,SY-470/4,52.46,Community,0,0
PCL-LG-MH-0771-05,LG-MH-0771,SY-161/5,52.46,Community,1,0
PCL-LG-MH-0771-06,LG-MH-0771,SY-991/6,52.46,Community,1,0
PCL-LG-MH-0771-07,LG-MH-0771,SY-604/7,52.46,Forest,1,1
PCL-LG-MH-0771-08,LG-MH-0771,SY-486/8,52.46,Forest,1,1
PCL-LG-MN-0772-01,LG-MN-0772,SY-162/1,369.03,Government,1,0
PCL-LG-MN-0772-02,LG-MN-0772,SY-792/2,369.03,Government,1,1
PCL-LG-MN-0772-03,LG-MN-0772,SY-770/3,369.03,Community,1,0
PCL-LG-ML-0773-01,LG-ML-0773,SY-355/1,137.39,Community,0,0
PCL-LG-ML-0773-02,LG-ML-0773,SY-491/2,137.39,Forest,1,0
PCL-LG-ML-0773-03,LG-ML-0773,SY-237/3,137.39,Government,1,0
PCL-LG-ML-0773-04,LG-ML-0773,SY-880/4,137.39,Private,1,0
PCL-LG-ML-0773-05,LG-ML-0773,SY-217/5,137.39,Government,0,0
PCL-LG-ML-0773-06,LG-ML-0773,SY-774/6,137.39,Private,1,1
PCL-LG-ML-0773-07,LG-ML-0773,SY-763/7,137.39,Government,0,0
PCL-LG-MZ-0774-01,LG-MZ-0774,SY-890/1,249.6,Community,1,0
PCL-LG-MZ-0774-02,LG-MZ-0774,SY-683/2,249.6,Government,0,0
PCL-LG-MZ-0774-03,LG-MZ-0774,SY-470/3,249.6,Community,1,0
PCL-LG-MZ-0774-04,LG-MZ-0774,SY-478/4,249.6,Forest,1,1
PCL-LG-MZ-0774-05,LG-MZ-0774,SY-944/5,249.6,Forest,1,0
PCL-LG-MZ-0774-06,LG-MZ-0774,SY-897/6,249.6,Forest,1,1
PCL-LG-MZ-0774-07,LG-MZ-0774,SY-559/7,249.6,Forest,1,0
PCL-LG-MZ-0774-08,LG-MZ-0774,SY-342/8,249.6,Community,1,1
PCL-LG-NL-0775-01,LG-NL-0775,SY-285/1,507.8,Private,1,0
PCL-LG-NL-0775-02,LG-NL-0775,SY-134/2,507.8,Forest,1,0
PCL-LG-NL-0775-03,LG-NL-0775,SY-606/3,507.8,Community,1,1
PCL-LG-NL-0775-04,LG-NL-0775,SY-997/4,507.8,Government,1,0
PCL-LG-OD-0776-01,LG-OD-0776,SY-846/1,235.23,Community,0,1
PCL-LG-OD-0776-02,LG-OD-0776,SY-994/2,235.23,Government,0,0
PCL-LG-OD-0776-03,LG-OD-0776,SY-379/3,235.23,Government,1,1
PCL-LG-OD-0776-04,LG-OD-0776,SY-250/4,235.23,Community,1,0
PCL-LG-OD-0776-05,LG-OD-0776,SY-887/5,235.23,Government,1,1
PCL-LG-OD-0776-06,LG-OD-0776,SY-764/6,235.23,Forest,1,0
PCL-LG-OD-0776-07,LG-OD-0776,SY-234/7,235.23,Community,1,1
PCL-LG-PB-0777-01,LG-PB-0777,SY-418/1,170.06,Forest,1,0
PCL-LG-PB-0777-02,LG-PB-0777,SY-162/2,170.06,Government,1,1
PCL-LG-PB-0777-03,LG-PB-0777,SY-883/3,170.06,Private,1,1
PCL-LG-PB-0777-04,LG-PB-0777,SY-534/4,170.06,Community,1,1
PCL-LG-PB-0777-05,LG-PB-0777,SY-829/5,170.06,Community,0,0
PCL-LG-RJ-0778-01,LG-RJ-0778,SY-772/1,423.48,Government,0,0
PCL-LG-RJ-0778-02,LG-RJ-0778,SY-414/2,423.48,Community,0,0
PCL-LG-RJ-0778-03,LG-RJ-0778,SY-214/3,423.48,Forest,0,1
PCL-LG-RJ-0778-04,LG-RJ-0778,SY-567/4,423.48,Government,0,1
PCL-LG-RJ-0778-05,LG-RJ-0778,SY-187/5,423.48,Forest,0,0
PCL-LG-SK-0779-01,LG-SK-0779,SY-260/1,405.7,Private,0,0
PCL-LG-SK-0779-02,LG-SK-0779,SY-487/2,405.7,Community,1,0
PCL-LG-SK-0779-03,LG-SK-0779,SY-859/3,405.7,Community,1,0
PCL-LG-SK-0779-04,LG-SK-0779,SY-398/4,405.7,Private,1,0
PCL-LG-SK-0779-05,LG-SK-0779,SY-682/5,405.7,Private,0,0
PCL-LG-SK-0779-06,LG-SK-0779,SY-525/6,405.7,Private,0,0
PCL-LG-TN-0780-01,LG-TN-0780,SY-864/1,13.08,Community,0,0
PCL-LG-TN-0780-02,LG-TN-0780,SY-502/2,13.08,Government,1,1
PCL-LG-TN-0780-03,LG-TN-0780,SY-241/3,13.08,Government,1,0
PCL-LG-TN-0780-04,LG-TN-0780,SY-683/4,13.08,Government,1,0
PCL-LG-TN-0780-05,LG-TN-0780,SY-605/5,13.08,Community,0,0
PCL-LG-TS-0781-01,LG-TS-0781,SY-803/1,589.57,Community,1,0
PCL-LG-TS-0781-02,LG-TS-0781,SY-962/2,589.57,Community,1,1
PCL-LG-TS-0781-03,LG-TS-0781,SY-374/3,589.57,Forest,0,1
PCL-LG-TR-0782-01,LG-TR-0782,SY-441/1,367.35,Community,1,1
PCL-LG-TR-0782-02,LG-TR-0782,SY-276/2,367.35,Government,1,0
PCL-LG-TR-0782-03,LG-TR-0782,SY-711/3,367.35,Private,1,1
PCL-LG-TR-0782-04,LG-TR-0782,SY-293/4,367.35,Forest,1,0
PCL-LG-UP-0783-01,LG-UP-0783,SY-344/1,336.12,Forest,1,0
PCL-LG-UP-0783-02,LG-UP-0783,SY-231/2,336.12,Forest,0,0
PCL-LG-UP-0783-03,LG-UP-0783,SY-167/3,336.12,Forest,1,1
PCL-LG-UP-0783-04,LG-UP-0783,SY-290/4,336.12,Government,1,1
PCL-LG-UP-0783-05,LG-UP-0783,SY-215/5,336.12,Forest,1,0
PCL-LG-UP-0783-06,LG-UP-0783,SY-194/6,336.12,Private,0,0
PCL-LG-UK-0784-01,LG-UK-0784,SY-567/1,365.97,Community,0,1
PCL-LG-UK-0784-02,LG-UK-0784,SY-720/2,365.97,Government,1,0
PCL-LG-UK-0784-03,LG-UK-0784,SY-199/3,365.97,Community,1,0
PCL-LG-UK-0784-04,LG-UK-0784,SY-349/4,365.97,Government,1,0
PCL-LG-UK-0784-05,LG-UK-0784,SY-403/5,365.97,Government,1,0
PCL-LG-UK-0784-06,LG-UK-0784,SY-108/6,365.97,Government,1,0
PCL-LG-WB-0785-01,LG-WB-0785,SY-811/1,308.0,Government,1,0
PCL-LG-WB-0785-02,LG-WB-0785,SY-202/2,308.0,Government,1,0
PCL-LG-WB-0785-03,LG-WB-0785,SY-814/3,308.0,Community,0,0
PCL-LG-WB-0785-04,LG-WB-0785,SY-887/4,308.0,Private,1,1
PCL-LG-AN-0786-01,LG-AN-0786,SY-784/1,42.79,Forest,0,0
PCL-LG-AN-0786-02,LG-AN-0786,SY-143/2,42.79,Government,1,1
PCL-LG-AN-0786-03,LG-AN-0786,SY-924/3,42.79,Community,1,0
PCL-LG-AN-0786-04,LG-AN-0786,SY-538/4,42.79,Government,1,1
PCL-LG-AN-0786-05,LG-AN-0786,SY-300/5,42.79,Government,1,0
PCL-LG-AN-0786-06,LG-AN-0786,SY-372/6,42.79,Government,1,0
PCL-LG-AN-0786-07,LG-AN-0786,SY-479/7,42.79,Community,1,0
PCL-LG-CH-0787-01,LG-CH-0787,SY-730/1,54.47,Government,0,1
PCL-LG-CH-0787-02,LG-CH-0787,SY-543/2,54.47,Government,0,1
PCL-LG-CH-0787-03,LG-CH-0787,SY-972/3,54.47,Forest,1,1
PCL-LG-CH-0787-04,LG-CH-0787,SY-416/4,54.47,Private,1,1
PCL-LG-CH-0787-05,LG-CH-0787,SY-513/5,54.47,Government,1,0
PCL-LG-CH-0787-06,LG-CH-0787,SY-980/6,54.47,Community,1,1
PCL-LG-DH-0788-01,LG-DH-0788,SY-748/1,494.77,Private,0,1
PCL-LG-DH-0788-02,LG-DH-0788,SY-903/2,494.77,Private,1,0
PCL-LG-DH-0788-03,LG-DH-0788,SY-988/3,494.77,Forest,1,1
PCL-LG-DH-0788-04,LG-DH-0788,SY-724/4,494.77,Government,1,0
PCL-LG-DL-0789-01,LG-DL-0789,SY-949/1,246.8,Government,1,0
PCL-LG-DL-0789-02,LG-DL-0789,SY-368/2,246.8,Government,1,0
PCL-LG-DL-0789-03,LG-DL-0789,SY-541/3,246.8,Community,1,0
PCL-LG-DL-0789-04,LG-DL-0789,SY-689/4,246.8,Government,0,0
PCL-LG-DL-0789-05,LG-DL-0789,SY-995/5,246.8,Private,1,0
PCL-LG-DL-0789-06,LG-DL-0789,SY-118/6,246.8,Government,1,1
PCL-LG-DL-0789-07,LG-DL-0789,SY-706/7,246.8,Government,1,0
PCL-LG-JK-0790-01,LG-JK-0790,SY-102/1,203.24,Forest,1,0
PCL-LG-JK-0790-02,LG-JK-0790,SY-601/2,203.24,Community,1,0
PCL-LG-JK-0790-03,LG-JK-0790,SY-672/3,203.24,Private,0,1
PCL-LG-JK-0790-04,LG-JK-0790,SY-135/4,203.24,Government,1,0
PCL-LG-JK-0790-05,LG-JK-0790,SY-844/5,203.24,Private,1,0
PCL-LG-LA-0791-01,LG-LA-0791,SY-813/1,49.11,Forest,0,1
PCL-LG-LA-0791-02,LG-LA-0791,SY-117/2,49.11,Private,1,0
PCL-LG-LA-0791-03,LG-LA-0791,SY-939/3,49.11,Forest,1,0
PCL-LG-LA-0791-04,LG-LA-0791,SY-526/4,49.11,Private,1,0
PCL-LG-LA-0791-05,LG-LA-0791,SY-368/5,49.11,Government,1,0
PCL-LG-LA-0791-06,LG-LA-0791,SY-853/6,49.11,Private,1,0
